/api/network/forwardProxy	POST	R	contentType,headers,method,payload,payloadEncoding,redirect,responseEncoding,timeout,url
/api/network/proxy	ANY	R	-
/api/notebook/changeMasterPassword	POST	W	newPassword,oldPassword
/api/notebook/changeSortNotebook	POST	W	notebooks
/api/notebook/closeNotebook	POST	W	notebook
/api/notebook/createEncryptedNotebook	POST	W	name,password
/api/notebook/createNotebook	POST	W	name
/api/notebook/disableEncryptedNotebooks	POST	W	-
/api/notebook/enableEncryptedNotebooks	POST	W	password
/api/notebook/exportNotebookCryptoBackup	POST	W	-
/api/notebook/getEncryptedNotebookStatus	POST	R	-
/api/notebook/getNotebookConf	POST	R	notebook
/api/notebook/getNotebookInfo	POST	R	notebook
/api/notebook/importNotebookCryptoBackup	POST	W	<multipart>
/api/notebook/lockNotebook	POST	W	notebook
/api/notebook/lsNotebooks	POST	R	flashcard
/api/notebook/openNotebook	POST	W	app,notebook
/api/notebook/removeNotebook	POST	W	notebook
/api/notebook/renameNotebook	POST	W	name,notebook
/api/notebook/setNotebookConf	POST	W	conf,notebook
/api/notebook/setNotebookCryptoAutoLock	POST	W	autoLockMinutes
/api/notebook/setNotebookIcon	POST	W	icon,notebook
/api/notebook/touchEncryptedNotebooks	POST	R	-
/api/notebook/unlockAndOpenNotebook	POST	W	notebook,password
/api/notebook/unlockNotebook	POST	R	notebook,password
/api/notification/pushErrMsg	POST	R	msg,timeout
/api/notification/pushMsg	POST	R	msg,timeout
/api/outline/getDocOutline	POST	R	id,notebook,preview
/api/petal/loadPetals	POST	R	frontend
/api/petal/setPetalEnabled	POST	W	app,enabled,packageName
/api/plugin	GET	R	-
/api/plugin/getLoadedPlugin	POST	R	-
/api/plugin/listLoadedPlugins	POST	R	-
/api/plugin/rpc	GET+POST	W	-
/api/plugin/rpc/:name	GET+POST	W	-
/api/query/sql	POST	W	mode,stmt
/api/ref/getBacklink	POST	R	beforeLen,containChildren,id,k,mk,notebook
/api/ref/getBacklink2	POST	R	containChildren,id,k,mSort,mk,notebook,sort
/api/ref/getBacklinkDoc	POST	R	containChildren,defID,highlight,keyword,notebook,refTreeID
